id,sentence
1741,nevertheless he has good reasons to remain concerned about the mediumterm outlook irrespective of the recent signs of economic improvement
1742,heres a little story for you
1743,a country has just been through a prolonged boom in economic activity
1744,asset prices have risen rapidly far outstripping gains in indebtedness either for consumers or for companies
1745,the asset price bubble eventually bursts
1746,there are fears of a collapse in economic activity yet initially these fears prove to be unfounded
1747,certainly growth slows down but unlike other countries there is no significant contraction in economic activity
1748,indeed on the socalled technical definition two successive quarters of declining gdp recession is avoided
1749,meanwhile although asset prices come down sharply consumers continue to spend rather than save
1750,now youare probably thinking that this is the us story over the past year or so and of course youd be absolutely right
1751,consumers have carried on spending
1752,the economy has held up better than expected continuing to outperform the likes of germany and japan and for that matter the uk in the final quarter of last year
1753,and the dollar has remained strong suggesting an international vote of confidence in all things american
1754,unfortunately however exactly the same observations could have been made about japan at the beginning of the 1990s
1755,the japanese bubble burst at the end of
1756,equity prices began their relentless decline followed by land prices a year and a half later
1757,the initial weakness in asset prices didnot seem to do too much damage
1758,true the economy began to slow down relative to the stellar performance seen at the end of the 1980s
1759,however relative to the performance of other countries japan continued to do well
1760,in japan saw
1761,per cent growth compared with
1762,per cent in the us and
1763,per cent in the uk
1764,in growth in japan slowed to
1765,per cent but in the same year gdp fell
1766,per cent in the us and by
1767,per cent in the uk
1768,meanwhile the yen began a steady appreciation
1769,i would not want to suggest that the us is about to go down japans path
1770,there are lots of differences in economic structure in the desire for profit in the flexibility of the workforce in the pace of productivity growth
1771,these imply that america is a lot better placed to deal with the consequences of a sustained decline in asset prices
1772,nevertheless japans experience does suggest that we should be careful in concluding too much from the initial stages of a decline in asset prices
1773,the us may still be outperforming the rest of the world for the time being
1774,but can we really be sure that this story will continue in the years ahead
1775,this question boils down to an issue about imbalances factors that might constrain the ability of an economy to grow over the medium term
1776,one way to think about this is to regard recession as unpleasant cleansing experiences a bit like taking a cold shower with a lump of carbolic soap
1777,the process might not be very pleasant but at least you come out more hygienic if not smelling of roses
1778,has the us been through this cleansing experience
1779,to date the answer is probably no
1780,the current account deficit is large and is likely to increase even further in the short term if the economy continues to rebound
1781,consumers have yet to increase their savings even with a major decline in asset values
1782,profits have seen the biggest decline in the postwar period and to date have shown no transparent signs of a rebound indeed transparency and profits have not exactly been obvious bedfellows recently
1783,basically we are not out of the woods yet
1784,if anything financial market indicators are pointing to more signs of distress
1785,risky assets like equities have fallen in value relative to safer investments like government bonds and cash
1786,banks continue to limit lending to the corporate sector
1787,the commercial paper market has dried up
1788,these factors all suggest that the current recovery may fade later in the year
1789,the feds shot in the arm last year may have given the us economy enough strength for a short sprint forward but americas reputation as a long distance runner may be fading
1790,pain de campagne sourdoughs baguettes ciabatta and exotic loaves incorporating everything from carrot to olives spinach to sundried tomato
1791,the supermarkets bakery shelves are chockablock and judging by the mindboggling variety on offer real bread seems to be enjoying a massive revival in britain
1792,but has good traditionally made bread really made a comeback
1793,the suggestion prompts tom jaine former editor of the good food guide and author of making bread at home cassell
1794,to froth like overyeasted dough
1795,most of the bread that masquerades as real isnot real at all
1796,in a tiny way it is different from the supermarket bread of years ago but its no better
1797,ive just eaten a sunflowerseed loaf from duchy originals that was every bit as nasty as massproduced bread
1798,supermarket sourdoughs made ostensibly with natural leavens are as insubstantial and characterless as the ones they used to make with yeast
1799,jaine insists that the move to real bread is actually restricted to a minute proportion of the london middle class
1800,certainly a fine crop of good bread shops has appeared in the capital in the past few years mainly in the posher postal districts
1801,the haute couture pinnacle of real bread is represented by poilne
1802,the signature bread produced from the woodfired stoves of its belgravia bakery the only poilne outlet outside paris is a tremendous sourdough loaf of close texture and wonderful complex flavour
1803,this bread is famously the favourite crust of de niro bacall and deneuve but donot let that put you off or the fact that a loaf costs around
1804,weighing the best part of 2kg it will last most families for a week or more
1805,another welcome french newcomer is the paul bakery in covent garden the first english branch of a chain with outlets in france
1806,the baker spice bakery in south kensington produces equally superb bread which can also be bought at branches of konditor cook
1807,if you see their san francisco sourdough or potatoand rosemary bread snap it up before someone else does
1808,the three branches of de gustibus sell fine breads
1809,black forest rye and roasted onion rye are particularly worth seeking out
1810,londons latest and coolest are the two exeter street bakery shops in kensington and covent garden selling italian breads and pizzas perfected by the restaurateur who brought joe allen over here
1811,then theres the branches of maison blanc
1812,but where does this leave real bread addicts who live outside london
1813,sainsburys claims to be making the right stuff
1814,as part of its taste the difference range twothirds of sainsburys stores now stock a range of speciality breads
1815,not a bad effort you think at first
1816,the french country loaf certainly looks the part but the crust was too thin and the crumb was too opentextured
1817,worse still it was so salty that we ended up throwing it out
1818,sainsburys raisinandrosemary loaf is vast for
1819,but the raisins proved to be few and far between
1820,a seedandhoney loaf was ok for toasting
1821,one grain of comfort for nonmetropolitan loaflovers is mail order
1822,the village bakery will ship from its cumbrian ovens any order for a flat rate of
1823,you can choose from breads all baked in a wood fired oven including a naturalleaven campagne and a russian sourdough called rossisky
1824,now the bbc has embraced narrowcasting with its new channels boyd tonkin asks if tv will ever again surprise us with the unexpected
1825,on saturday the bbcs new cultural channel finally shed the dowdy chrysalis of knowledge to emerge as a gaudy butterfly known as four
1826,not all of us can stick around to watch the metamorphosis
1827,after a first night of joint transmission with bbc fours six hours per day of arts ideas and reportage has reverted to the digital platforms still closed to the half of british households who can only receive terrestrial fare
1828,roly keating the corporations doyen of arts who became fours first controller in the new year will be hoping to make his mark in a blaze of light glory
1829,for the bbc a lot rides on the reception of four
1830,greg dyke and his satraps gaze nervously towards the expiry of their current charter in
1831,the longplanned national switchover from analogue to digital television sets proceeds at more of a crawl than a gallop
1832,to put it bluntly four not only has to recruit a loyal core of arts addicts and documentary demons it must also help to persuade opinionshifters in politics and the media that the bbc licence fee remains the only defensible form of polltax in years of british history
1833,four has won over downing street without too much of a battle
1834,the culture secretary tessa jowell greenlighted it last autumn along with the bbcs two digital childrens channels
1835,however backstage ructions from commercial competitors have delayed approval for the corporations revamped youth service bbc three
1836,its no secret that the beebs rivals above all rupert murdoch keenly resent the spectacle of licencefunded empirebuilding a dozen years after the advent of sky it seems to presage the secular decline of publicservice broadcasting
1837,with a clever touch of bathos four slid down the slipway at the weekend not with some operatic blockbuster but a dadaist squib a film about the artist michael landy who trashed his possessions in the window of a defunct west end store
1838,it bore the title the man who destroyed everything
1839,as far as the bbc goes rupert murdoch would wish for no other epitaph
1840,the details of four so far announced show why he should never get his way
1841,to be sure some merely fill the glaring holes left by the makeover of bbc into a cookeryandcomedy location for 35yearolds a weekly books programme the readers and writers roadshow for instance or the reliably leftfield storyville documentary strand and an 8pm news slot with a global remit
1842,other promised delights keep up the grand tradition of gala television peter brooks hamlet from paris romanian diva angela gheorghiu in concert or the africa now music festival staged in a soccer stadium in senegal
1843,yet we already have artsworld and performance channels to do the firstnight folderol
1844,behind the handsome limbs four hopes to offer a skeleton of inquiry and debate in features such as the ideasdriven talk show with andrew marr
1845,lets hope that such regular articulations allow the channel to act more like a coherent creature than a frankensteins monster of scavenged artparts
1846,as it happens mary shelleys stroke of inspiration on the shores of lake geneva has loomed large in the publicity for four
1847,frequent trailers have deployed the notion of the genius loci to label the new outfit as a place to think
1848,all the hype agrees that this must be a special location satisfyingly different from mainstream tv a haven for seekers and mavericks
1849,now who apart from mr murdoch could possibly object to that
1850,well you can welcome the channels content while still lamenting the drift towards segmentation and fragmentation that its coming represents
1851,these days we are all the playthings of demography our tastes ticketed and bracketed by media puppetmasters who long to give us exactly what they know we want and nothing less or more
1852,niche culture permits providers to deliver targeted audiences to advertisers with enough exactitude to make sure that a twentysomething urban clubber seldom has to contemplate an ad for a diy greenhouse or a stairlift
1853,filterers and packagers devote their time and skill to guaranteeing that we never run across any item that surprises or intrigues us
1854,if it didnot sound too much like the sort of pompous restoration tragedy that not even four would deign to broadcast you might call this trend the death of serendipity
1855,of course the bbc has no fickle advertisers to please just fickle politicians
1856,so it doesnot need to play the demographic game of divideandlure in quite so crude a fashion
1857,the chief constituency of four ought to consist of selfselecting minorities convened by a passion whether for qawwali music or quantum theory rather than by the brute parameters of region age or class
1858,always remember that a large majority of affluent folk take their leisure in entirely populist forms last week we learned that a third of chelsea ticketholders earn more than per year
1859,meanwhile keating and colleagues vow that bbc in particular will not treat the birth of four as a pretext for an even deeper plunge into gardeningandgameshow territory
1860,we shall see
1861,in narrowcasting ventures such as four theres a paradox at work that deserves more attention than it gets
1862,since the sixties many of the most exciting pulses of innovation across a spread of cultural forms have come from a push towards fusion and hybridity
1863,creatively confused artists have sought to abolish the distance between lite and popular styles highbrow and lowbrow registers learned and vernacular traditions
1864,look at some of bbc fours early performance slots and youll spot this force in progress bjrk sings at covent garden fidelio comes live from a birmingham big top an opera company mounts a successful search for new divas in the townships of south africa
1865,tune in to the liveliest american tv so often the benchmark for canny british broadcasters and this pattern stares you in the face
1866,buffy the vampire slayer samples years of gothic visual and literary style and places a selfconscious embodiment of european high culture giles at its heart seinfeld stages his deadpan freeform postmodern jests the simpsons import the dynamics of eugene oneill and arthur miller into the animated comicstrip
1867,yet while makers of culture everywhere cross boundaries and blur distinctions its marketers labour to reinforce them
1868,audiences are sliced and sorted into ever thinner bands
1869,with the birth of cbeebies even the underfives have their own channel
1870,internetproviders track your path through the web in order to deliver the sites your record shows or seems to show you want
1871,newspapers dream of delivering the online daily me preedited according to your preferences
1872,a smart box called the tivo will not merely record favourite tv shows but when it knows you well enough anticipate your viewing choice as well
1873,even in the reliably behindthebeat book trade publishers and retailers flog their wares under the unvarying rubric if you liked x youll love y
1874,but my haphazard education in the arts like millions of others came about because i stumbled without signposts across z and decided i should spend more time in that place
1875,serendipity the book picked up by accident the film at first watched reluctantly the magical snatch of music overheard can shape the lifelong experience of those blessed with such happy accidents
1876,for a brief period so one broadcasting fable goes the singlechannel bbc tv embodied this ideal of diversityinunity
1877,plenty of veterans recall it as history while many younger programmemakers dismiss it as pure myth
1878,one evening sometime in the early sixties according to this story the loyal bbcwatcher might have grazed through an arts magazine some serious current affairs a gritty commissioned drama half an hour of classic tony hancock comedy a satirical blast of that was the week that was and if they were especially lucky the sight of a j p taylor explaining the origins of the great war with only a bowtie for special effects
1879,todays brash moguls of reality tv notably peter bazalgette mock this memory as a nostalgic fabrication
1880,they point out with some justice that bbc tv in its golden age was where the decrepit remnants of british musichall went to die in agony for the viewers
1881,yet as william blake wrote a truth thats told with bad intent beats all the lies you can invent
1882,the bazalgettes grow fat on fragmentation
1883,they donot want to see a truly varied tv schedule in operation again
1884,so they deny that it ever existed
1885,in their perspective only the big brothers weakest links and pop idols can be allowed the primetime honour of shaping the national chat
1886,how soon before will young looks old
1887,on the other hand puccini and pavarotti still live in the affections of millions because some inspired producer trampled the barriers and decided to fanfare italia with nessun dorma
1888,serendipity needs a little shove at times
1889,and the bbc brass need to recall that one of their real triumphs in the past decade has been a bitsandbobs radio station that flourished despite or perhaps because of a higgledypiggledy brief five live
1890,what will the bbc team choose for this summers transmissions from japan and south korea
1891,madame butterfly might sound a trifle too corny
1892,still some of us can hope that one fine day a television vessel freighted with a richly varied cargo will sail back into the harbour of our lives
1893,motorists who have just passed their driving test may be subject to tougher drinkdrive and speeding laws under plans being considered by the government
1894,lower bloodalcohol levels and reduced speed limits were two of possible options in a consultation paper about novice drivers published yesterday
1895,other options for new drivers include restrictions on nighttime driving making them drive smallerengined vehicles and the compulsory display of p provisional plates for six or months after passing the test
1896,compulsory professional tuition for learners and accompanying drivers skid and motorway training and the introduction of a probationary licence code for the first two years are also being considered
1897,andrew howard the aas head of road safety policy welcomed the paper but added some of the suggestions in the consultation paper are impractical and unenforceable
1898,the aa believes the introduction of p plates would do little to improve safety and it warns that limiting the time when young drivers may drive is likely to be impractical
1899,so long bricks and mortar
1900,cheaper greener options are available
1901,little boxes made of ticky tacky
1902,it may have been a good refrain and a fair indictment of a nations love of bricks and mortar but todays house builders are challenging the stereotype by using more inventive materials and building methods at both ends of the eco spectrum
1903,bellway homes is nearing completion on the hamsterley a georgianstyle polystyrene kit house which john watson their chief executive describes as a glamorous prefab that is here to stay
1904,he adds we like to explore new technologies
1905,this is a potential revolution in british housing and in building this house the first of its kind in the country we are demonstrating the possibilities from this unique design through to delivery
1906,the fivebedroom property is the first traditional look factorybuilt sectional house made of polystyrene and steel for sale in the uk
1907,its lightweight steel frame clad externally with light but extremely strong insulating panels makes it highly energyefficient
1908,the polystyrene house may have an sap standard assessment procedures rating of per cent but some builders prefer greener materials
1909,richard scales and ralph carpenter of modece architects worked on a hemp house in haverhill suffolk and have mixed views on the use of polystyrene
1910,mr scales says there are some benefits because its energy efficient but its not green
1911,its using material derived from oil which is unsustainable because fossil fuel will one day run out
1912,the material used to create the hemp house will never run out if the project takes off
1913,ralph carpenters inspiration came from a visit to france where he first saw hemp being used in construction
1914,he convinced suffolk housing society and st edmundsbury council to lead a trial to discover whether hemp is a suitable building material
1915,the hemp houses have been built beside traditional brickandblock constructions and insulation soundproofing structural ability resistance to moisture and condensation will be monitored to make comparisons
1916,encouragingly for architects such as mr scales largescale developers are interested in the hemp house but he accepts the use of greener materials on a mass scale may take time
1917,most of the industry is locked into bricks and blocks because thats the way their operatives are used to working and understand
1918,if you start using different materials then that jacks the price up as they canot do it without thinking which seems to cost more
1919,ultimately the hemp project may revive a crop that used to be grown extensively in britain but it should be pointed out that unlike its notorious cousin hemp used in construction has no hallucinatory qualities
1920,steve clarke suffolk housing societys chief executive says we are hoping that it will make a significant contribution to finding a more environmentally friendly way to create new homes
1921,at present innovative building projects inevitably cost more than traditional methods but this may change
1922,initially the hemp house was considered expensive although it may prove cheaper in the long term
1923,one building in north london has proved it is possible to produce a costeffective construction that is also sustainable
1924,number stock orchard street designed by sarah wigglesworth architects is partly built with straw bales
1925,architects sarah wigglesworth and jeremy till who live and work in the house say the building pays attention as we believe every building should to issues of environment
1926,materials are chosen for their low embodied energy straw bales recycled concrete and sandbags
1927,the strawbale house is a good example of research by design in a project featuring the first approved use of this material in the uk although there is a growing strawbale movement in the us and its benefits are many
1928,straw costs 150p
1929,per bale delivered to central london is widely available easy to build with and provides good thermal insulation because it breathes
1930,the architects installed the bales with friends and family
1931,standard practice is to render the bales on both sides but here the architects have clad the building on the outside with a rain screen
1932,having ensured the walls are carefully detailed to keep out vermin and water both things that would otherwise lead to a short life they add
1933,the tension between the roughness of the bales and the sleek exterior of the clingfilm sheathing disturbs the normal architectural categories uniting the slick with the hairy
1934,you donot actually need computers for special effects as the bafta award ceremony demonstrated on sunday evening
1935,as the stars arrived an unforeseen combination of household chemicals and the worst of english weather added a mildly uncanny detail to the clichs of photographers flashes and red carpet
1936,a sebaceous slime appeared beneath the feet of the celebrities a copious froth which seemed like a manifestation of some otherwise intangible presence a kind of miasma of ego perhaps
1937,i canot have been alone though in thinking how much more powerful the scene would have been with a bit of postproduction cgi work
1938,you can easily imagine a stephen king rationale
1939,a red carpet haunted by the spirit of a murdered extra decides that it isnot going to let the stars walk all over it anymore and as the more pernicious characters beam and smirk their way into the ceremony a malevolent ectoplasm swirls towards them across the surface oozing upwards over the manolo blahniks and versace dresses to vandalise their glamour
1940,the effect might even win an award given the current popularity of this kind of visual excess
1941,certainly the lavish digital effects in lord of the rings canot have done that film any harm when it came to handing out the prizes since without computergenerated imagery or ggi for short it would barely have been conceivable as a project
1942,altogether there were something like specialeffect shots in lord of the rings overlapped so that it was often impossible to tell where real objects stopped and the purely virtual ones began
1943,there
1944,are purists who find this depressing an indication that the long cinematic standoff between the lumire school dedicated to the ethical superiority of unmediated photography and the followers of mlis equally passionate about films ability to play with time and space like putty has finally been settled in favour of fantasy
1945,for such people digital effects are the cinematic equivalent of genetically modified foods and the only way for them to guarantee the purity of their diet these days is to go comprehensively organic refusing to consume anything unless it has come from markets too poor to afford technological adulteration
1946,anything from mali or iran can usually be counted as safe
1947,in one respect the cassandras are right
1948,the intermingling of real and computer generated is now so sophisticated that it descends to the level of individual particles
1949,in the film pearl harbor for example real smoke and its computergenerated equivalent were often used in combination to achieve the required effect
1950,elsewhere computer effects are preferred to the real thing because of their biddability
1951,in black hawk down there was no difficulty in achieving the dust clouds caused by helicopter rotor wash but it tended to inconvenience the actors so the ground was dampened before filming and the areal effect added later
1952,the result of course was realism which from the very beginning of cinema has always been a highly artificial substance
1953,but when it comes to the suggestion that cgi may be fundamentally toxic to the cinematic enterprise its enemies are on weaker ground
1954,true it is currently an overused technology prone to distract its devotees from humble virtues such as narrative coherence and psychological plausibility
1955,reviewing vidocq the first film to be made entirely with digital cameras the hollywood reporter offered what has become a fairly familiar coupling
1956,it was it declared visually stunning and stunningly inane a judgement which you might do well to keep on hand for the release of the next star wars movie shot on digital cameras in three months followed by months of postproduction digital tweaking
1957,but this neednot mean the death of art
1958,quite the opposite
1959,predictions that sound would destroy cinema and then that colour would fatally weaken its constitution eventually proved exaggerated
1960,all those innovations needed was artists who could use them properly
1961,and even now there are signs that the most highminded directors are intrigued by the ability of computers to blur the distinction between our visual and emotional perceptions to let them write with light
1962,in the lady and the duke the veteran director eric rohmer used cgi to set his historical drama against pastiches of period painting and printmaking rather than a conventional reconstruction
1963,instead of painting out anachronism he used the technology to paint in period
1964,others will come who will make even subtler use of the opportunity to align what they see in their heads with what we all eventually see on the screen
1965,we are in at the birth in fact of the most intensively manipulated cinema weve ever known and that manipulation will not always be bent solely on making teenagers moan awesome
1966,the battle is already lost but in the end there may be no losers
1967,it would be a pity if celebrations of the queens golden jubilee became confused with the debate about the future of the monarchy
1968,the one looks back in gratitude the other contemplates the serious issue of how the next head of state and those thereafter should be chosen
1969,in our private lives we try to avoid muddling up the two things
1970,we donot say thank you to somebody for a job well done over many years and at the very same ceremony so to speak when the presentations are made and the speeches given loudly discuss whether it couldnot all be done better in the future
1971,we leave that for another day
1972,let us cast our minds back years
1973,on february king george vi died in his sleep
1974,his valet discovered the body at 730am
1975,it was nearly noon in london before the news could be given to his eldest daughter elizabeth who was thousands of miles away in kenya
1976,she had taken the kings place on a commonwealth tour
1977,a courtier saw her as she was preparing to return to london
1978,she was sitting erect no tears colour up a little fully accepting what lay ahead
1979,the new queen was years old
1980,for the first years of her life that is until the abdication of her uncle king edward viii neither she nor her father had expected that they would in turn ascend to the throne
1981,it was the last thing that her father who loved a quiet family life and had a disabling stammer wanted to happen
1982,he was initially terrified
1983,but the queens father didnot turn away like his brother
1984,he did his duty
1985,the queen has followed this example
1986,this aspect of the queens upbringing and character needs to be taken into account if the many assessments that will be made of her during this golden jubilee year are to be fair
1987,in the hereditary system the task falls to you
1988,your only choice is whether to do it conscientiously or not
1989,even to do it to the best of your ability unremittingly for long years and more
1990,yes if that is how it turns out
1991,when her father was king elizabeth used to look through the windows of buckingham palace at the people and cars in the mall wondering what they were doing where they were going what they were thinking
1992,nobody else has had such a life with its isolation with its ceaseless pressure with its stern requirements
1993,when still only she made a famous public vow in a broadcast during a visit to south africa i declare before you all that my whole life whether it be long or short shall be devoted to your service and the service of our great imperial family to which we all belong
1994,substitute commonwealth for imperial and it can be see that she has fully kept her promise
1995,now i say that for doing a difficult arduous job for half a century the queen deserves heartfelt thanks
1996,on this point it is irrelevant whether one is a monarchist or a republican
1997,indeed the monarchical system is the more unforgiving
1998,we watch and we criticise whomever the hereditary principle places willing or unwilling capable or incapable on the throne
1999,many years ago the queen told her riding master that had she not been who she was she would like to have been a lady living in the country with lots of horses and dogs
2000,how should the nations thanks be expressed
2001,many local authorities remain reluctant to organise or finance celebrations
2002,they are waiting i think to read the public mood
2003,this hasnot yet formed
2004,but it will become clear
2005,at the last jubilee years ago the result was that a large number of spontaneously organised street parties took place all over the country
2006,on the death of princess diana a completely different feeling quickly manifested itself
2007,it was griefstricken but also cross with the royal family for its cool response
2008,the golden jubilee mood will be i think warm grateful and respectful
2009,street parties may well seem inappropriate this time
2010,that doesnot matter
2011,for the plans already in place are quite sufficient for the occasion
2012,starting with cornwall on may the queen is making a series of visits to all parts of the united kingdom
2013,she finishes in lancashire on august
2014,in the middle of this period will be a concentrated four days of festivities
2015,on june and june respectively free classical and a pop concerts will be held in the gardens of buckingham palace on june jubilee churches services and bell ringing will take place across the country and the next day a procession with the gold state coach will go to st pauls cathedral for a thanksgiving service followed by lunch at the guildhall
2016,in the queen asked president de gaulle who had come on a state visit what he thought her role should be
2017,he perfectly understood in the station to which god has called you be who you are madam that is to say the person in whom your people perceive its own nationhood and by whose presence and dignity that national unity is upheld
2018,presence and dignity
2019,those she has provided
2020,even in these days of transchannel europhoria our european allies are still some way away from agreeing a joint foreign or social let alone education policy
2021,so it was quite a feat for the london ambassadors of four major european nations to coordinate a joint message to the government and people of britain regretting the sad state of language teaching in this country
2022,their complaint that british schools are so uninterested in languages that european schools find it hard to arrange school exchanges was nicely timed to catch the latest instalment of our continuing national debate about linguistic competence which is conducted under the working title why are we so awful at languages
2023,with all due deference to their excellencies and considerable trepidation i would venture another view about the british and their linguistic abilities and i do so from the rare but thankfully not yet unique position of being by training a british linguist
2024,contrary to common belief here and abroad a british linguist is not a contradiction in terms
2025,this country does produce a respectable crop of graduate linguists
2026,most leave university thoroughly competent in one more often two foreign languages
2027,their university course will have included a spell abroad perhaps as long as a year
2028,many of these graduates will also have studied two or three foreign languages at school one or more to alevel
2029,the armed forces and the diplomatic service train their own staff in socalled hard languages such as arabic or japanese as and when they need them
2030,these diverse routes to language acquisition may not be the most efficient use of resources but they yield results
2031,british linguists are among the best in the world
2032,when we put our minds to learning languages we learn them systematically and well
2033,i defy anyone to say that a native english speaker has a worse ear for languages than a native french german italian or spanish speaker
2034,where we are genuinely deficient is in making every pupil proficient in at least one foreign language
2035,and here motivation is a large part of the problem
2036,it is not only practical and necessary for most foreigners to be able to speak english it is also and at school this is crucial fashionable
2037,however routine and boring english lessons at schools in france and germany may be many pupils will go home and listen to cds or surf the internet in english
2038,london hardly needed the now abandoned cool britannia campaign to attract young europeans
2039,it is seen even in paris madrid and rome as the youth capital of europe
2040,that is not the only reason for the onesidedness of applications for school exchanges
2041,english is the first foreign language in most european schools
2042,even if all british children learning french took part in an exchange to a french school and vice versa there would still be the german italian spanish austrian dutch and belgian schools that would want an exchange with a british school
2043,there are simply not enough british schools or pupils to be exchanged
2044,many young britons are making quite a rational decision when they neglect their language classes a decision that has little to do with the quality of the tuition
2045,there are many things that they will need in later life but right now with all the other demands of the national curriculum language learning seems more of a luxury than a necessity
2046,the first task for schools must be to convince young britons that a foreign language is if not necessary then at least desirable
2047,starting a first foreign language much earlier seven is being suggested would at least convey that it is a basic rather than a supplement
2048,british reserve and adolescent shyness also make arguably the worst time to start learning a foreign language in a big class
2049,despite the howls from many of my fellow linguists i also tend to support the education secretary estelle morris in allowing 14yearolds to abandon their foreign language
2050,if they have no interest or are not making progress by then it is a waste of everyones time and money for them to continue
2051,the corollary though should be not just the earlier start to languagelearning but the provision of more opportunities in the form of subsidised nonschool courses later in life when need inclination and interest might all coincide
2052,to that end universities and colleges should be encouraged to open up their language training facilities to as wide a participation as possible
2053,the combination that i took at school classics german and russian is now even less available in schools than it was then despite the promise that big comprehensives would make aminority subjects more viable
2054,in the future it will probably still be the few those whose interest is tweaked by travel foreign friends or a sympathy for language who form the next generation of british linguists but lets give far more people a chance
2055,every year each student will spend at least on living costs such as rent travel and food
2056,on top of that will be tuition costs averaging around over the study period
2057,research shows that an average student will expect to owe around by the time they have completed their university studies
2058,she was the bestselling queen of the romantic aga saga
2059,he was the enfant terrible of the righton urban literati
2060,would the earth move when their paths crossed
2061,i quite like joanna trollope shes warm engaged and responsive and clearly has her heart in approximately the right place
2062,to me she is a quintessentially english phenomenon the lowermiddlebrow novelist who has just enough sophistication to be able to convince her readership that they may be getting an uppermiddlebrow product
2063,shes also quite vulnerable joanna and has had quite a monstering from the daily mail that paper bastion of agashire which is of course her proper province
2064,in an interview in another newspaper last week joanna seemingly admitted to leading a rather unseemly life nowadays cruising the london streets on the lookout for thirtysomething men to have uncommitted sex with
2065,she also posed for a photographer exhibiting her long slim legs clad in fishnet stockings
2066,predictably the envious wrath of middleaged middle england descended on her this scion of the sleeveless anorak and the liberty headscarf
2067,i was miserable and i then had stringers from the daily mail all over my patch in the country my mother
2068,everyone you can think of trying to get people to rubbish me
2069,and you do then feel like a cornered animal
2070,iam just so conscious a lot of the time that its horrible for my children having a wellknown mother its beastly having a parent in the public eye
2071,i observe to joanna that its really quite vulgar being famous and she concedes that it is
2072,she says that she continues to publicise her books quite as much as she does because shes always waiting to go out of fashion because with every book i think this will be it
2073,and i suppose ive had a sort of superstition about prolonging that moment but that after last week iam asking myself very seriously why
2074,she says that the remarks about sex she made were general rather than specific to her and were quite misrepresented
2075,anyway she said those things only after courteously answering a long string of sexual enquiries
2076,i believe her in all this
2077,joanna doesnot want to make a fuss although when i ask if shed like me to outline the dispute as i have above she says that would be excellent will
2078,joanna uses my first name quite a lot when we talk and i think this is partly sincere and partly political
2079,shes quite attractive and looks as many have observed young for her years
2080,however not absurdly dorian grayishly so shes no marie helvin
2081,i think the brouhaha that surrounds poor youthful joanna has as much to do with her rotten old borough of a constituency as it does with anything intrinsic to her
2082,sitting on the other side of a boring coffee table in the dull matutinal hinterland of the soho members club in which we meet for an hour on a rainy weekday she looks sleek in flared leather trousers a hiplength woollen jacket with a leather collar and silver jewellery boadicea shieldboss earrings thin multistranded bracelet
2083,she looks in fact like what she is a million selling lady novelist of a certain age
2084,the trouble is that on the evidence of her conversation that age is about rather than and quite a young at that
2085,theres this business of the wills to begin with when i tell her that both my parents are dead hers are alive her emotion swells and prolapses all over the table oh will i am so sorry
2086,although she then qualifies this by conceding that its my children and my parents that shes sorry for
2087,the daily mail feels that joanna has reinvented herself as a leggy sex siren in order to flog more books particularly as her latest girl from the south features 30yearold protagonists and is set in the distinctly racy environs of parsons green
2088,but joanna says if i was once seen as a provincial housewife in a laura ashley cardie under an apple tree with labradors which was also a misrepresentation the life iam living now does not lack its own integrity it is not a false faade
2089,theres a sort of abiding irritation about being assumed somehow not to be true to yourself
2090,well indeed and i donot think for a minute joanna has selfconsciously and manipulatively created a new public image to sell books
2091,no i think shes distinctly immature and despite years of media exposure she doesnot quite understand that press interviews are not the place to discuss your jejune selfimage problems
2092,joannas had quite a bad time
2093,her second marriage of years ended in divorce three years ago and she had quite a severe breakdown that left her virtually incommunicado for a further year
2094,now shes living in west london she wonot be more specific as she savours her newfound metropolitan anonymity attending cultural events galore dating and of course writing more stories
2095,i think joannas quite modest but not as modest as she would like to be
2096,to me she says of her books i think theyare good with distinct weaknesses and sometimes i think i have a flash of insight
2097,but theres a huge difference between being good and being great
2098,its very difficult to know isnot it looking at our contemporaries who will emerge as great
2099,yknow i think the odd john fowles will
2100,penelope fitzgerald i think will but iam under absolutely no illusion about where i fit in
2101,iam right for these times ive got a kind of acuteness about contemporary relationships thats right for now but its not going to be right for ever
2102,discounting the oddity of finding myself bracketed with her as a contemporary of j fowles b1926 and p fitzgerald b1916 which rather stretches the notion of contemporaneity beyond the bounds of my sense i find this umble dismissal of her craft by joanna as being mere acuity quite difficult to take as the only other writer she ascribes it to is the one she insists on calling the real trollope
2103,no joanna has that affectation of the successful of appearing to be dismissive of her own standing while clearly believing that the important voting is done by the feet of a thousand thousand readers
2104,i read every review and the bad ones if written by someone i admire i take really to heart i mean i think we can all profit from them
2105,but the people i have the greatest faith in are the readers
2106,they are amazing theyare the ones that have contributed to professional confidence
2107,well indeed and why shouldnot she feel that way
2108,joanna has quite a passion for the queer intimacy afforded her by her craft
2109,to me she says i met a woman in france last year who said to me youve been sitting in my kitchen for the last three years
2110,she admits quite shamelessly that she conducts numerous interviews as part of the research for her novels but when i put it to her that this suggests she doesnot have much faith in her imagination she vehemently asserts iam not looking for information iam looking for what i expect to be the case to be confirmed
