id,sentence
brown.33467,"If each text form is marked when matched with a dictionary form , the text forms not contained in the dictionary can be identified when all dictionary forms have been read ."
brown.33468,The appropriate action for handling these forms can be taken at that time .
brown.33469,Each dictionary form is looked up in the text-form list by the same method used to look up a new text occurrence in the form list during text reading .
brown.33470,A random address Af that lies within the X-region of memory mentioned earlier is computed from the i-th dictionary form .
brown.33471,"If cell Af is an information cell , it and any information cells in the Y-region that have been linked to Af each contain an address in the W-region where a potentially matching form is stored ."
brown.33472,The dictionary form is compared with each of these text forms .
brown.33473,"When a match is found , an entry is made in the table of dictionary usage ."
brown.33474,If cell Af is not an information cell we conclude that the i-th dictionary form is not in the text list .
brown.33475,These two steps essentially complete the lookup operation .
brown.33476,"The final step merely uses the table of dictionary usage to select the dictionary information that pertains to each form matched in the text-form list , and uses the list of information cells recorded in text order to attach the appropriate information to each occurrence in text ."
brown.33477,The list of text forms in the W-region of memory and the contents of the information cells in the X and Y-regions are no longer required .
brown.33478,Only the assignment of the information cells is important .
brown.33479,The first stage of translation after glossary lookup is structural analysis of the input text .
brown.33480,The grammatical description of each occurrence in the text must be retrieved from the dictionary to permit such an analysis .
brown.33481,A description of this process will serve to illustrate how any type of information can be retrieved from the dictionary and attached to each text occurrence .
brown.33482,The grammatical descriptions of all forms in the dictionary are recorded in a separate part of the dictionary file .
brown.33483,The order is identical to the ordering of the forms they describe .
brown.33484,"When entries are being retrieved from this file , the table of dictionary usage indicates which entries to skip and which entries to store in the computer ."
brown.33485,This selection-rejection process takes place as the file is read .
brown.33486,Each entry that is selected for storage is written into the next available cells of the Aj .
brown.33487,The address of the first cell and the number of cells used is written in the information cell for the form .
brown.33488,( The address of the information cell is also supplied by the table of dictionary usage .
brown.33489,") When the complete file has been read , the grammatical descriptions for all text forms found in the dictionary have been stored in the W-region ; ;"
brown.33490,the information cell assigned to each text form contains the address of the grammatical description of the form it represents .
brown.33491,"Hence , the description of each text occurrence can be retrieved by reading the list of text-ordered information-cell addresses and outputting the description indicated by the information cell for each occurrence ."
brown.33492,The only requirements on dictionary information made by the text-lookup operation are that each form represented by the dictionary be available for lookup in the text-form list and that information for each form be available in a sequence identical with the sequence of the forms .
brown.33493,This leaves the ordering of entries variable .
brown.33494,( Here an entry is a form plus the information that pertains to it .
brown.33495,)
brown.33496,Two very useful ways for modifying a form-dictionary are the addition to the dictionary of complete paradigms rather than single forms and the application of a single change to more than one dictionary form .
brown.33497,The former is intended to decrease the amount of work necessary to extend dictionary coverage .
brown.33498,"The latter is useful for modifying information about some or all forms of a word , hence reducing the work required to improve dictionary contents ."
brown.33499,"Applying the techniques developed at Harvard for generating a paradigm from a representative form and its classification , we can add all forms of a word to the dictionary at once ."
brown.33500,An extension of the principle would permit entering a grammatical description of each form .
brown.33501,Equivalents could be assigned to the paradigm either at the time it is added to the dictionary or after the word has been studied in context .
brown.33502,"Thus , one can think of a dictionary entry as a word rather than a form ."
brown.33503,"If all forms of a paradigm are grouped together within the dictionary , a considerable reduction in the amount of information required is possible ."
brown.33504,"For example , the inflected forms of a word can be represented , insofar as regular inflection allows , by a stem and a set of endings to be attached ."
brown.33505,"( Indeed , the set of endings can be replaced by the name of a set of endings ."
brown.33506,) The full forms can be derived from such information just prior to the lookup of the form in the text-form list .
brown.33507,"Similarly , if the equivalents for the forms of a word do not vary , the equivalents need be entered only once with an indication that they apply to each form ."
brown.33508,The dictionary system is in no way dependent upon such summarization or designed around it .
brown.33509,"When irregularity and variation prevent summarizing , information is written in complete detail ."
brown.33510,Entries are summarized only when by doing so the amount of information retained in the dictionary is reduced and the time required for dictionary operations is decreased .
brown.33511,"In sentences , patterns of stress are determined by complex combinations of influences that can only be suggested here ."
brown.33512,The tendency is toward putting dominant stress at the end .
brown.33513,There is a parallel to this tendency in the assignment of time in long-known hymn tunes .
brown.33514,Thus the first lines of one of Charles Wesley's hymns are as follows .
brown.33515,"`` A charge to keep I have , A God to glorify '' ."
brown.33516,"In the tune to which this hymn is most often sung , `` Boylston '' , the syllables have and fy , ending their lines , have twice the time any other syllables have ."
brown.33517,"Dominant stress is of course more than extended duration , and normally centers on syllables that would have primary stress or phrase stress if the words or longer units they are parts of were spoken alone : a dominant stress given to glorify would normally center on its first syllable rather than its last ."
brown.33518,But the parallel is significant .
brown.33519,When the answer to what's wrong now ? ?
brown.33520,"Is Bill's broken a chair , dominant stress will usually be on the complement a chair ."
brown.33521,"From the point of view of syntactic analysis the head word in the statement is the predicator has broken , and from the point of view of meaning it would seem that the trouble centers in the breaking ; ;"
brown.33522,but dominant stress will be assigned to broken only in rather exceptional versions of the sentence .
brown.33523,In I know one thing dominant stress will usually be on the complement one thing ; ;
brown.33524,in one thing I know it will usually be on the predicator know .
brown.33525,In small-town people are very friendly dominant stress will generally be on the complement very friendly ; ;
brown.33526,"in the double sentence the smaller the town , the friendlier the people it will generally be on the subjects the town and the people ."
brown.33527,In what's a linguist ? ?
brown.33528,dominant stress will generally be on the subject a linguist ; ;
brown.33529,in who's a linguist ? it will generally be on the complement a linguist .
brown.33530,"Dominant stress is on her luggage both in that's her luggage , where her luggage is the complement , and in there's her luggage , where it is the subject ."
brown.33531,"Adverbial second complements , however , are likely not to have dominant stress when they terminate sentences ."
brown.33532,If the answer to what was that noise ? ?
brown.33533,"Is George put the cat out , dominant stress will ordinarily be on the first complement , the cat , not the second complement out ."
brown.33534,Final adjuncts may or may not have dominant stress .
brown.33535,If the answer to what was that noise ? ?
brown.33536,"Is George reads the news emotionally , dominant stress may or may not be on the adjunct emotionally ."
brown.33537,When prepositional complements are divided as in what are you looking for ? ?
brown.33538,They are likely to lose dominant stress .
brown.33539,Context is of extreme importance .
brown.33540,What is new in the context is likely to be made more prominent than what is not .
brown.33541,"Thus in a context in which there has been discussion of snow but mention of local conditions is new , dominant stress will probably be on here in it rarely snows here , but in a context in which there has been discussion of local weather but no mention of snow , dominant stress will probably be on snows ."
brown.33542,The personal pronouns and substitute one are normally unstressed because they refer to what is prominent in the immediate context .
brown.33543,In I'll go with George dominant stress is probably on George ; ;
brown.33544,"but if George has just been mentioned prominently ( and the trip to be made has been under discussion ) , what is said is probably I'll go with him , and dominant stress is probably on the preposition with ."
brown.33545,When a gesture accompanies who's he ? ?
brown.33546,the personal pronoun has dominant stress because `` he '' has not been mentioned previously .
brown.33547,"If both George and a piece of information George does not have are prominent in the context , but the idea of telling George is new , then dominant stress will probably be on tell in why not tell George ? ?"
brown.33548,"But when what is new in a particular context is also fairly obvious , there is normally only light stress or no stress at all ."
brown.33549,Thus the unstressed it of it rarely snows here gets its significance from its use with snows : nothing can snow snow but `` it '' .
brown.33550,In there aren't many young people in the neighborhood the modifier young takes dominant stress away from its head people : the fact that the young creatures of interest are people seems rather obvious .
brown.33551,"If women replaced people , it would normally have dominant stress ."
brown.33552,In I have things to do the word things makes little real contribution to meaning and has weaker stress than do .
brown.33553,"If work is substituted for things ( with more exact contribution to meaning ) , it will have dominant stress ."
brown.33554,In I know one thing dominant stress is likely to go to one rather than to semantically pale thing .
brown.33555,"In I knew you when you were a child , and you were pretty then dominant stress on then implies that the young woman spoken to is still pretty ."
brown.33556,Dominant stress on pretty would be almost insulting here .
brown.33557,"In the written language then can be underlined or italicized to guide the reader here , but much of the time the written language simply depends on the reader's alertness , and a careless reader will have to back up and reread ."
brown.33558,"Often , dominant stress simply indicates a centering of attention or emotion ."
brown.33559,"Thus in it's incredible what that boy can eat dominant stress is likely to be on incredible , and eat will have strong stress also ."
brown.33560,"In she has it in for George dominant stress will ordinarily be on in , where the notion of stored-up antipathy seems to center ."
brown.33561,In we're painting at our garage strong stress on at indicates that the job being done is not real painting but simply an effort at painting .
brown.33562,"Where there is comparison or contrast , dominant stresses normally operate to center attention ."
brown.33563,"Thus in his friends are stranger than his sisters' strong stresses are normal for his and sisters' , but in his friends are stranger than his sisters strong stresses are normal for friends and sisters ."
brown.33564,In he's hurting himself more than he's hurting you both himself and you have stronger stress than they would ordinarily have if there were no contrast .
brown.33565,In is she Chinese or Japanese ? ?
brown.33566,The desire to contrast the first parts of words which are alike in their last components produces an exceptional disregard of the normal patterns of stress of Chinese and Japanese .
brown.33567,Sometimes strong stress serves to focus an important secondary relationship .
brown.33568,"Thus in Mary wrote an account of the trip first strong stress on Mary marks Mary as the first in a series of people who wrote accounts of the trip , strong stress on wrote marks the writing as the first of a series of actions of Mary's concerned with an account of her trip ( about which she may later have made speeches , for example ) , and strong stress on trip makes the trip the first of a series of subjects about which Mary wrote accounts ."
brown.33569,In hunger stimulates man too the situation is very similar .
brown.33570,"Strong stress on hunger treats hunger as an additional stimulus , strong stress on stimulates treats stimulation as an additional effect of hunger , strong stress on man treats man as an additional creature who responds to the stimulation of hunger ."
brown.33571,"Here again , in the written language it is possible to help the reader get his stresses right by using underlining or italics , but much of the time there is simply reliance on his understanding in the light of context ."
brown.33572,"When a word represents a larger construction of which it is the only expressed part , it normally has more stress than it would have in fully expressed construction ."
brown.33573,"Thus when yes , I have is the response to have you finished reading the paper ? ?"
brown.33574,"The stress on have , which here represents have finished reading the paper , is quite strong ."
brown.33575,"In Mack's the leader at camp , but Jack is here the is of the second main declarative represents is the leader and therefore has stress ."
brown.33576,"Mack's the leader at camp , but Jack's here , with this is deprived of stress , makes here the complement in the clause ."
brown.33577,"In of all the suggestions that were made , his was the silliest the possessive his represents his suggestion and is stressed ."
brown.33578,"When go represents itself and a complement ( being equivalent , say , to go to Martinique ) in which boat did Jack go on ? ?"
brown.33579,It has strong stress ; ;
brown.33580,"when it represents only itself and on which is its complement ( so that go on is semantically equivalent to board ) , on has stronger stress than go does ."
brown.33581,"Omission of a subordinator pronoun , however , does not result in an increase in stress on a prepositional adverb for which the subordinator pronoun would be object ."
brown.33582,Thus to has light stress both in that was the conclusion that I came to and in that was the conclusion I came to .
brown.33583,"But when to represents to consciousness in that was the moment that I came to , and similarly in that was the moment I came to , there is much stronger stress on to ."
brown.33584,"In I wanted to tell him , but I was afraid to the final to is lightly stressed because it represents to tell him ."
brown.33585,"In to tell him , of course , to is normally unstressed ."
brown.33586,"When I have instructions to leave is equivalent in meaning to I have instructions that I am to leave this place , dominant stress is ordinarily on leave ."
brown.33587,"When the same sequence is equivalent in meaning to I have instructions which I am to leave , dominant stress is ordinarily on instructions ."
brown.33588,It is clear that patterns of stress sometimes show construction unambiguously in the spoken language where without the help of context it would be ambiguous in the written .
brown.33589,Other examples follow .
brown.33590,`` I'll come by Tuesday .
brown.33591,I can't be happy long without drinking water '' .
brown.33592,"In the first of these sentences if by is the complement of come and Tuesday is an adjunct of time equivalent to on Tuesday , there will be strong stress on by in the spoken language ; ;"
brown.33593,"but if a complement for come is implied and by Tuesday is a prepositional unit used as an adjunct , by will be unstressed or lightly stressed at most ."
brown.33594,"In the second sentence if drinking water is a gerundial clause and without drinking water is roughly equivalent in meaning to unless I drink water , there will be stronger stress on water than on drinking ; ;"
brown.33595,"but if drinking is a gerundial noun modifying water and without drinking water is equivalent to without water for drinking , there will be stronger stress on drinking than on water ."
brown.33596,"But the use of stress in comparison and contrast , for example , can undermine distinctions such as these ."
brown.33597,And patterns of stress are not always unambiguous by any means .
brown.33598,"In the Steiners have busy lives without visiting relatives only context can indicate whether visiting relatives is equivalent in meaning to paying visits to relatives or to relatives who are visiting them , and in I looked up the number and I looked up the chimney only the meanings of number and chimney make it clear that up is syntactically a second complement in the first sentence and a preposition followed by its object in the second ."
brown.33599,Syllabification .
brown.33600,"-- Syllables are linguistic units centering in peaks which are usually vocalic but , as has been noted , are consonantal under certain circumstances , and which may or may not be combined with preceding and/or following consonants or combinations of consonants ."
brown.33601,"Syllables are genuine units , but division of words and sentences into them presents great difficulties ."
brown.33602,Sometimes even the number of syllables is not clear .
brown.33603,Doubt on this point is strongest before /l/ and AAb/ or /r/ .
brown.33604,From the point of view of word formation real might be expected to have two syllables .
brown.33605,"Historically re is the formative that is employed also in republic , and al is the common suffix ."
brown.33606,"When ity is added , real clearly has two syllables ."
brown.33607,"But there is every reason to regard deal as a monosyllable , and because of the fact that /l/ commonly has the quality of AAb/ when it follows vowel sounds , deal seems to be a perfectly satisfactory rhyme with deal ."
brown.33608,It is obvious enough that linguists in general have been less successful in coping with tone systems than with consonants or vowels .
brown.33609,No single explanation is adequate to account for this .
brown.33610,"Improvement , however , is urgent , and at least three things will be needed ."
brown.33611,The first is a wide-ranging sample of successful tonal analyses .
brown.33612,"Even beginning students in linguistics are made familiar with an appreciable variety of consonant systems , both in their general outlines and in many specific details ."
brown.33613,"An advanced student has read a considerable number of descriptions of consonantal systems , including some of the more unusual types ."
brown.33614,"By contrast , even experienced linguists commonly know no more of the range of possibilities in tone systems than the over-simple distinction between register and contour languages ."
brown.33615,This limited familiarity with the possible phenomena has severely hampered work with tone .
brown.33616,Tone analysis will continue to be difficult and unsatisfactory until a more representative selection of systems is familar to every practicing field linguist .
brown.33617,"Papers like these four , if widely read , will contribute importantly to improvement of our analytic work ."
brown.33618,The second need is better field techniques .
brown.33619,"The great majority of present-day linguists fall into one or more of a number of overlapping types : those who are convinced that tone cannot be analysed , those who are personally scared of tone and tone languages generally , those who are convinced that tone is merely an unnecessary marginal feature in those languages where it occurs , those who have no idea how to proceed with tone analysis , those who take a simplistic view of the whole matter ."
brown.33620,"The result has been neglect , fumbling efforts , or superficial treatment ."
brown.33621,"As these maladies overlap , so must the cure ."
brown.33622,Analyses such as these four will simultaneously combat the assumptions that tone is impossible and that it is simple .
brown.33623,They will give suggestions that can be worked up into field procedures .
brown.33624,"Good field techniques will not only equip linguists for better work , but also help them overcome negative attitudes ."
brown.33625,"Actually , none of these papers says much directly about field techniques ."
brown.33626,But it is worth pondering that very little has been published on any phase of field techniques in linguistics .
brown.33627,"These things have been disseminated by other means , but always in the wake of extensive publication of analytic results ."
brown.33628,The third need is for better theory .
brown.33629,"We should expect that general phonologic theory should be as adequate for tone as for consonants and vowels , but it has not been ."
brown.33630,"This can only be for one of two reasons : either the two are quite different and will require totally different theory ( and hence techniques ) , or our existing theories are insufficiently general ."
brown.33631,"If , as I suspect , the problem is largely of the second sort , then development of a theory better able to handle tone will result automatically in better theory for all phonologic subsystems ."
brown.33632,One issue that must be faced is the relative difficulty of analysis of different phonologic subsystems .
brown.33633,"Since tone systems typically comprise fewer units than either consonant or vowel systems , we might expect that they would be the easiest part of a phonologic analysis ."
brown.33634,Actual practice does not often work out this way .
brown.33635,"Tone systems are certainly more complex than the number of units would suggest , and often analytically more difficult than much larger consonantal systems ."
brown.33636,Welmers has suggested one explanation .
brown.33637,Tone languages use for linguistic contrasts speech parameters which also function heavily in nonlinguistic use .
brown.33638,This may both divert the attention of the uninitiate and cause confusion for the more knowledgeable .
brown.33639,The problem is to disentangle the linguistic features of pitch from the co-occurring nonlinguistic features .
brown.33640,"Of course , something of the same sort occurs with other sectors of the phonology : consonantal articulations have both a linguistic and an individual component ."
brown.33641,But in general the individual variation is a small thing added onto basic linguistic features of greater magnitude .
brown.33642,"With tone , individual differences may be greater than the linguistic contrasts which are superimposed on them ."
brown.33643,"Pitch differences from one speaker to another , or from one emotional state to another , may far exceed the small differences between tones ."
brown.33644,"However , any such suggestion accounts for only some of the difficulties in hearing tone , or in developing a realistic attitude about tone , but not for the analytic difficulties that occur even when tone is meticulously recorded ."
brown.33645,A second explanation is suggested by the material described in Rowlands' paper .
brown.33646,Tone and intonation often become seriously intermeshed .
brown.33647,Neither can be adequately systematized until we are able to separate the two and assign the observed phenomena individually to one or the other .
brown.33648,Other pairs of phonologic subsystems also interact or overlap in this way ; ;
brown.33649,"for example , duration sometimes figures in both the vowel system and the intonation ."
brown.33650,"Some phonetic features , for example glottal catch or murmur , are sometimes to be assigned to segmental phonemics and sometimes to accentual systems ."
brown.33651,But no other two phonologic systems are as difficult to disentangle as are tone and intonation in some languages .
brown.33652,"This explanation of tone difficulties , however , does not apply in all languages ."
brown.33653,In some ( the Ewe type mentioned above ) interaction of tone and intonation is restricted to the ends of intonation spans .
brown.33654,"In many of the syllables , intonation can be safely ignored , and much of the tonal analysis can be done without any study of intonation ."
brown.33655,"Still , even in such languages tone analysis has not been as simple as one might expect ."
brown.33656,A third explanation is suggested by Richardson's analysis of Sukuma tone .
brown.33657,There we see a basically simple phonemic system enmeshed in a very complex and puzzling morphophonemic system .
brown.33658,"While the phonemes can be very easily stated , no one is likely to be satisfied with the statement until phonemic occurrences can be related in some way to morphemic units , i.e. until the morphophonemics is worked out , or at least far enough that it seems reasonable to expect success ."
brown.33659,"In the `` typical tone language '' , tonal morphophonemics is of the same order of complexity as consonantal morphophonemics ."
brown.33660,"The phonemic systems which must support these morphophonemic systems , however , are very different ."
brown.33661,"The inventory of tones is much smaller , and commonly the contrasts range along one single dimension , pitch level ."
brown.33662,"Consonantal systems are not merely larger , they are multidimensional ."
brown.33663,Morphophonemic rules may be thought of as joining certain points in the system .
brown.33664,"The possibilities in the consonantal system are very numerous , and only a small portion of them are actually used ."
brown.33665,"Phonemes connected by a morphophonemic rule commonly show a good bit of phonetic similarity , possible because of the several dimensions of contrast in the system ."
brown.33666,"Tonal morphophonemics , in a common case , can do nothing but either raise or lower the tone ."
brown.33667,"The possibilities are few , and the total number of rules may be considerably greater ."
brown.33668,"Often , therefore , there are a number of rules having the same effect , and commonly other sets of rules as well , having the opposite effect ."
brown.33669,"Tonal morphophonemics is much more confusing to the beginning analyst than consonantal morphophonemics , even when the total number of rules is no greater ."
brown.33670,The difficulty of analysis of any subsystem in the phonology is an inverse function of the size -- smaller systems are more troublesome -- for any given degree of morphophonemic complexity .
brown.33671,"This hypothesis will account for a large part of the difficulties of tonal analysis , as well as the fact that vowel systems are often more puzzling than consonantal systems ."
brown.33672,The statement of the system is a different matter .
brown.33673,Smaller systems can of course be stated much more succinctly .
brown.33674,"A phonemic system can be stated without reference to morphophonemics , but it cannot always be found without morphophonemics ."
brown.33675,"And the more complex the morphophonemic system is in relation to the phonemic base , the less easily a phonemic system will be analysed without close attention to the morphophonemics -- at least , the less satisfying will a phonemic statement be if it cannot be related through morphophonemic rules to grammatically meaningful structures ."
brown.33676,The design of orthographies has received much less attention from linguists than the problem deserves .
brown.33677,There has been a tendency on the part of many American linguists to assume that a phonemic transcription will automatically be the best possible orthography and that the only real problem will then be the social one of securing acceptance .
brown.33678,This seems naive .
brown.33679,Most others have been content to give only the most general attention to the broadest and most obvious features of the phonology when designing orthographies .
brown.33680,Apparently the feeling is that anything more would be involvement in technical abstrusenesses of possible pedantic interest but of no visible significance in practical affairs .
brown.33681,"The result of this attitude has been the domination of many orthography conferences by such considerations as typographic ' esthetics ' , which usually turns out to be nothing more than certain prejudices carried over from European languages ."
brown.33682,Many of the suggested systems seem to have only the most tenuous relationship to the language structures that they purport to represent .
brown.33683,Linguists have not always been more enlightened than `` practical people '' and sometimes have insisted on incredibly trivial points while neglecting things of much greater significance .
brown.33684,"As a result , many people have been confirmed in their conviction that orthography design is not an activity to which experts can contribute anything but confusion ."
brown.33685,"A. E. Sharp , in Vowel-Length And Syllabicity In Kikuyu , examines one set of related orthographic questions and its phonologic background in detail ."
brown.33686,His objective is merely to determine `` what distinctions of length and syllabicity it may be desirable to make explicit in a Kikuyu orthography '' ( 59 ) .
brown.33687,"To do so , he finds it necessary to examine the relevant parts of the phonology thoroughly and in detail ."
brown.33688,"In the process , he develops some very significant observations about problems of a sort that are often difficult ."
brown.33689,"A few of his examples are of very great interest , and the whole discussion of some importance for theory ."
brown.33690,His orthographic recommendations are no simplistic acceptance of phonemics on the one hand or of superficiality on the other .
brown.33691,Rather he weighs each phonologic fact in the light of its orthographic usefulness .
brown.33692,"He concludes that some changes can be made in the current orthography which will appreciably improve its usefulness , but hesitates to suggest precise graphic devices to effect these changes ."
brown.33693,I hope his suggestions are given the consideration they deserve in Kikuyu circles .
brown.33694,"This , however , will not exhaust their practical usefulness , as they rather clearly indicate what thorough phonologic investigation can contribute to orthography design ."
brown.33695,We need many more studies of this sort if the design of written languages is to be put on a sound basis .
brown.33696,"One other paper deals with a phonologic problem : Vowel Harmony In Igbo , by J. Carnochan ."
brown.33697,This restates the already widely known facts in terms of prosodies .
brown.33698,As a restatement it makes only a small contribution to knowledge of Igbo .
brown.33699,But it would seem more intended as a tract advocating the prosodic theory than a paper directed to the specific problems of Igbo phonology .
brown.33700,"The paper has a certain value as a comparatively easy introduction to this approach , particularly since it treats a fairly simple and straightforward phenomenon where it is possible to compare it with a more traditional ( though not structural ) statement ."
brown.33701,It does show one feature of the system that has not been previously described .
brown.33702,"But it does not , as it claims , demonstrate that this could not be treated by traditional methods ."
brown.33703,It seems to me that it rather easily can .
brown.33704,Five of the papers deal with grammatical problems .
brown.33705,"On the whole they maintain much the same high standard , but they are much more difficult to discuss in detail because of their wider variety of subject matter ."
brown.33706,My comments must be briefer than the papers deserve .
brown.33707,W. H. Whiteley writes on The Verbal Radical In Iraqw .
brown.33708,This must be considered primarily an amendment and supplement to his early A Short Description Of Item-Categories In Iraqw .
brown.33709,It exhibits much the same descriptive technique and is open to much the same criticisms .
brown.33710,"The treatment seems unnecessarily loose-jointed and complex , largely because the method is lax and the analysis seems never to be pushed to a satisfactory or even a consistent stopping-point ."
brown.33711,"There are more stems per item in Athabascan , which expresses the fact that the Athabascan languages have undergone somewhat more change in diverging from proto-Athabascan than the Yokuts languages from proto-Yokuts ."
brown.33712,This may be because the Athabascan divergence began earlier ; ;
brown.33713,or again because the Athabascan languages spread over a very much larger territory ( including three wholly separated areas ) ; ;
brown.33714,or both .
brown.33715,"The differentiation , however , is not very much greater , as shown by the fact that Athabascan shows 3.46 stems per meaning slot as against 2.75 for Yokuts , with a slightly greater number of languages represented in our sample : 24 as against 21 ."
brown.33716,"( On deduction of one-eighth from 3.46 , the stem / item rate becomes 3.03 against 2.75 in equivalent number of languages ."
brown.33717,) These general facts are mentioned to make clear that the total situation in the two families is similar enough to warrant comparison .
brown.33718,The greatest difference in the two sets of figures is due to differences in the two sets of lists used .
brown.33719,"These differences in turn result from the fact that my Yokuts vocabularies were built up of terms selected mainly to insure unambiguity of English meaning between illiterate informants and myself , within a compact and uniform territorial area , but that Hoijer's vocabulary is based on Swadesh's second glottochronological list which aims at eliminating all items which might be culturally or geographically determined ."
brown.33720,Swadesh in short was trying to develop a basic list that was universal ; ;
brown.33721,"I , one that was specifically adapted to the San Joaquin Valley ."
brown.33722,"The result is that I included 70 animal names , but Swadesh only 4 ; ;"
brown.33723,"and somewhat similarly for plants , 16 as against 4 ."
brown.33724,"Swadesh , and therefore Hoijer , felt compelled to omit all terms denoting species or even genera ( ox , vulture , salmon , yellow pine , manzanita ) ; ;"
brown.33725,"their classes of animal and plant terms are restricted to generalizations or recurrent parts ( fish , bird , tree , grass , horn , tail , bark , root ) ."
brown.33726,The groups are therefore really non-comparable in content as well as in size .
brown.33727,"Other classes are included only by myself ( interrogatives , adverbs ) or only by Swadesh and Hoijer ( pronouns , demonstratives ) ."
brown.33728,"What we have left as reasonably comparable are four classes : ( 1 ) body parts and products , which with a proportionally nearly even representation ( 51 terms out of 253 , 25 out of 100 ) come out with nearly even ratios ; ;"
brown.33729,2.6 and 2.7 ; ;
brown.33730,"( 2 ) Nature ( 29 terms against 17 ) , ratios 3.3 versus 4.1 ; ;"
brown.33731,"( 3 ) adjectives ( 16 , 15 terms ) , ratios 3.9 versus 4.7 ; ;"
brown.33732,"( 4 ) verbs ( 9 , 22 terms ) , ratios 4.0 versus 3.4 ."
brown.33733,"It will be seen that where the scope is similar , the Athabascan ratios come out somewhat higher ( as indeed they ought to with a total ratio of 2.8 as against 3.5 or 4 : 5 ) except for verbs , where alone the Athabascan ratio is lower ."
brown.33734,This exception may be connected with Hoijer's use of a much higher percentage of verbs : 22% of his total list as against 3.5% in mine .
brown.33735,Or the exception may be due to a particular durability peculiar to the Athabascan verb .
brown.33736,More word class ratios determined in more languages will no doubt ultimately answer the question .
brown.33737,5 .
brown.33738,"If word classes differ in their resistance or liability to stem replacement within meaning slot , it is conceivable that individual meanings also differ with fair consistence trans-lingually ."
brown.33739,"Hoijer's Athabascan and my Yokuts share 71 identical meanings ( with allowance for several near-synonyms like stomach-belly , big-large , long-far , many-much , die-dead , say-speak ) ."
brown.33740,"For Yokuts , I tabulated these 71 items in five columns , according as they were expressed by 1 , 2 , 3 , 4 , and more than 4 stems ."
brown.33741,"The totals for these five categories are not too uneven , namely 20 , 15 , 11 , 16 , 9 respectively ."
brown.33742,"For Athabascan , with a greater range of stems , the first two of five corresponding columns were identical , 1 and 2 stems ; ;"
brown.33743,"the three others had to be spread somewhat , and are headed respectively Af ; ;"
brown.33744,Af ; ;
brown.33745,and Af stems .
brown.33746,"While the particular limits of these groupings may seem artificially arbitrary , they do fairly express a corresponding grouping of more variable material , and they eventuate also in five classes , along a similar scale , containing approximately equal numbers of cases , namely 19 , 14 , 15 , 11 , 12 in Athabascan ."
brown.33747,"When now we count the frequency of the 71 items in the two language families appearing in the same column or grade , or one column or grade apart , or two or three or four , we find these differences : Af"
brown.33748,.
brown.33749,This distribution can be summarized by averaging the distance in grades apart : Af ; ;
brown.33750,"which , divided by Af gives a mean of 1.07 grades apart ."
brown.33751,"If the distribution of the 71 items were wholly concordant in the two families , the distance would of course be 0 ."
brown.33752,"If it were wholly random and unrelated , it would be 2.0 , assuming the five classes were equal in n , which approximately they are ."
brown.33753,"The actual mean of 1.07 being about halfway between 0 of complete correlation and 2.0 of no correlation , it is evident that there is a pretty fair degree of similarity in the behavior even of particular individual items of meaning as regards long-term stem displacement ."
brown.33754,6 .
brown.33755,"In 1960 , David D. Thomas published Basic Vocabulary In some Mon-Khmer Languages ( AL 2 , No. 3 , pp. 7 - 11 ) , which compares 8 Mon-Khmer languages with the I-E language data on which Swadesh based the revised retention rate ( Af ) in place of original ( Af ) , and his revised 100 word basic glottochronological list in Towards Greater Accuracy ( IJAL 21 : :"
brown.33756,121 - 137 ) .
brown.33757,"Thomas' findings are , first , `` that the individual items vary greatly and unpredictably in their persistence '' ; ;"
brown.33758,"but , second , `` that the semantic groups are surprisingly unvarying in their average persistence '' ( as between M-K and I-E ) ."
brown.33759,"His first conclusion , on behavior of individual items , is negative , whereas mine ( on Ath. and Yok. ) was partially positive ."
brown.33760,"His second conclusion , on semantic word classes , agrees with mine ."
brown.33761,"This second conclusion , independently arrived at by independent study of material from two pairs of language families as different and remote from one another as these four are , cannot be ignored ."
brown.33762,"Thomas also presents a simple equation for deriving an index of persistence , which weights not only the number of stems ( ' roots ' ) per meaning , but their relative frequency ."
brown.33763,"Thus his persistence values for some stem frequencies per meaning are : stem identical in 8 languages , 100% ; ;"
brown.33764,"stem frequencies 7 and 1 , 86% ; ;"
brown.33765,"stem frequencies 4 and 4 , 64% ; ;"
brown.33766,"stem frequencies 4 , 3 , and 1 , 57% ."
brown.33767,"His formula will have to be weighed , may be altered or improved , and it should be tested on additional bodies of material ."
brown.33768,But consideration of the frequency of stems per constant meaning seems to be established as having significance in comparative situations with diachronic and classificatory relevance ; ;
brown.33769,and Gleason presumably is on the way with a further contribution in this area .
brown.33770,"As to relative frequencies of competing roots ( 7 - 1 vs. 4 - 4 , etc. ) , Thomas with his ' weighting ' seems to be the first to have considered the significance this might have ."
brown.33771,The problem needs further exploration .
brown.33772,"I was at least conscious of the distinction in my full Yokuts presentation that awaits publication , in which , in listing ' Two-Stem Meanings ' , I set off by asterisks those forms in which N of stem B was Af of stem A/3 , the unasterisked ones standing for Af ; ;"
brown.33773,"or under ' Four Stems ' , I set off by asterisks cases where the combined N of stems Af was Af ."
brown.33774,7 .
brown.33775,"These findings , and others which will in time be developed , will affect the method of glottochronological inquiry ."
