,token,RT,brown_bigram_surprisal,length,index
5433,very,325.9277108433735,2.9345147609710693,4,5433
5434,tiring.,344.03571428571433,5.461796760559082,7,5434
5435,Abby,437.890243902439,6.639578819274902,4,5435
5436,told,376.8214285714286,3.506462812423706,4,5436
5437,her,321.54761904761904,1.2225788831710815,3,5437
5438,mom,347.16666666666663,5.683041095733643,3,5438
5439,that,323.9146341463414,2.421945095062256,4,5439
5440,she,303.9761904761905,1.860173940658569,3,5440
5441,thought,323.2261904761905,2.028413772583008,7,5441
5442,Sticky,325.2738095238095,5.394220352172852,6,5442
5443,had,327.23809523809524,2.638439893722534,3,5443
5444,grown,327.6144578313253,2.4897501468658447,5,5444
5445,a,313.83333333333337,2.077336549758911,1,5445
5446,bit,332.4404761904762,2.624910354614258,3,5446
5447,the,342.8095238095238,2.3849852085113525,3,5447
5448,next,354.63095238095246,2.518099069595337,4,5448
5449,day,330.43373493975906,1.15543794631958,3,5449
5450,at,346.0843373493976,2.46799373626709,2,5450
5451,breakfast.,364.4166666666666,3.748690128326416,10,5451
5452,'Just,366.8571428571428,2.7592966556549072,5,5452
5453,as,347.81927710843377,0.8500888347625732,2,5453
5454,well,315.03614457831327,1.3749172687530518,4,5454
5455,if,317.2771084337349,2.944876194000244,2,5455
5456,he's,325.4761904761905,3.378962755203247,4,5456
5457,going,328.1309523809524,1.5422680377960205,5,5457
5458,to,319.0,0.2268731296062469,2,5458
5459,be,325.0722891566265,1.182197093963623,2,5459
5460,gobbled,337.07317073170736,5.884074687957764,7,5460
5461,up,349.85542168674704,2.910561800003052,2,5461
5462,like,352.90361445783134,2.5947265625,4,5462
5463,"that,'",337.48192771084337,1.2720640897750854,6,5463
5464,her,369.7682926829268,2.504075527191162,3,5464
5465,mom,383.7831325301205,5.683041095733643,3,5465
5466,responded,407.8915662650603,4.679829120635986,9,5466
5467,who,352.73493975903614,3.096742630004883,3,5467
5468,was,340.4698795180723,1.2724710702896118,3,5468
5469,busy,353.0487804878049,3.004003524780273,4,5469
5470,preparing,337.5903614457831,2.37496304512024,9,5470
5471,breakfast.,364.96385542168673,4.461190223693848,10,5471
5472,Abby,374.0240963855422,6.639578819274902,4,5472
5473,whined,354.3855421686747,5.480945110321045,6,5473
5474,that,363.93975903614455,2.3357510566711426,4,5474
5475,she,364.0952380952381,1.860173940658569,3,5475
5476,didn't,322.7469879518072,1.9161884784698489,6,5476
5477,want,310.3614457831325,1.1624162197113037,4,5477
5478,him,306.2048192771084,1.53007972240448,3,5478
5479,to,307.1927710843373,1.1122392416000366,2,5479
5480,get,315.72289156626505,1.9559786319732664,3,5480
5481,too,334.3132530120482,3.80962586402893,3,5481
5482,big,335.81927710843377,2.3626046180725098,3,5482
5483,or,339.9879518072289,2.59702467918396,2,5483
5484,he,335.83132530120486,2.725135564804077,2,5484
5485,wouldn't,329.43373493975906,2.68589186668396,8,5485
5486,be,325.03614457831327,0.7964938879013062,2,5486
5487,cute,336.9638554216868,5.766692161560059,4,5487
5488,anymore.,372.28395061728384,5.098212718963623,8,5488
5489,'Small,384.7777777777777,3.80433201789856,6,5489
5490,"things,",357.48192771084337,3.195497989654541,7,5490
5491,not,360.56626506024094,3.489255666732788,3,5491
5492,big,342.4457831325301,3.9573817253112793,3,5492
5493,"things,",350.3855421686747,3.728809356689453,7,5493
5494,are,338.6746987951807,1.5246353149414062,3,5494
5495,"cute,",325.09638554216866,5.721181392669678,5,5495
5496,right?',383.3012048192771,3.4952313899993896,7,5496
5497,she,381.0240963855422,3.240635395050049,3,5497
5498,"asked,",343.89156626506025,1.9979760646820068,6,5498
5499,half,353.289156626506,4.265888690948486,4,5499
5500,to,333.95180722891564,1.6967265605926514,2,5500
5501,herself.,372.1204819277108,3.233806133270264,8,5501
5502,The,403.22891566265054,0.9189621806144714,3,5502
5503,next,366.9277108433735,2.518099069595337,4,5503
5504,day,352.890243902439,1.15543794631958,3,5504
5505,in,322.0975609756098,1.3989230394363403,2,5505
5506,art,336.68292682926824,3.53013563156128,3,5506
5507,"class,",342.28915662650604,4.124369144439697,6,5507
5508,Abby,331.3614457831326,6.044626712799072,4,5508
5509,needed,320.7951807228916,3.655110359191896,6,5509
5510,two,313.1686746987952,3.713722705841065,3,5510
5511,pieces,336.4698795180723,2.398090362548828,6,5511
5512,of,319.1566265060241,0.6205688118934631,2,5512
5513,paper,308.5853658536585,3.340461254119873,5,5513
5514,that,324.8888888888889,2.0879485607147217,4,5514
5515,were,319.5121951219512,2.325669527053833,4,5515
5516,very,367.4166666666666,2.518339157104492,4,5516
5517,"expensive,",357.0975609756098,4.588403701782227,10,5517
5518,to,406.1829268292683,1.5632284879684448,2,5518
5519,draw,340.12048192771084,3.191965341567993,4,5519
5520,an,335.2168674698795,2.2784152030944824,2,5520
5521,"elephant,",397.78313253012055,3.373552083969116,9,5521
5522,but,435.4691358024691,2.9702703952789307,3,5522
5523,the,368.578313253012,1.0454761981964111,3,5523
5524,teacher,336.2048192771084,3.3306725025177,7,5524
5525,didn't,315.3132530120482,4.074952125549316,6,5525
5526,mind,310.73493975903614,3.1759226322174072,4,5526
5527,Abby,344.28915662650604,6.194849014282227,4,5527
5528,using,349.6219512195122,3.8254356384277344,5,5528
5529,the,341.7710843373494,0.5795694589614868,3,5529
5530,expensive,350.4578313253012,4.602911472320557,9,5530
5531,paper,377.3975903614458,4.044839382171631,5,5531
5532,because,358.48192771084337,3.441359519958496,7,5532
5533,she,328.421686746988,1.4451085329055786,3,5533
5534,was,313.0853658536586,0.8554542064666748,3,5534
5535,pleased,303.83132530120486,3.3199715614318848,7,5535
5536,with,335.3132530120482,0.6751905083656311,4,5536
5537,the,319.66265060240966,0.6727896332740784,3,5537
5538,drawing,320.43373493975906,4.310694694519043,7,5538
5539,and,357.32926829268297,1.463123083114624,3,5539
5540,wanted,336.6585365853658,3.510674476623535,6,5540
5541,it,316.26506024096386,1.9211163520812988,2,5541
5542,on,321.43373493975906,2.275768995285034,2,5542
5543,the,337.8928571428572,0.4352611899375915,3,5543
5544,wall.,341.5357142857143,2.97214937210083,5,5544
5545,The,380.64634146341473,0.9189621806144714,3,5545
5546,"teacher,",333.0120481927711,3.3306725025177,8,5546
5547,who,325.3132530120482,1.693129301071167,3,5547
5548,was,330.2409638554217,1.2724710702896118,3,5548
5549,always,323.95180722891564,2.590895652770996,6,5549
5550,very,331.719512195122,3.115983009338379,4,5550
5551,"encouraging,",364.90123456790127,2.7012996673583984,12,5551
5552,remarked,393.8658536585365,4.490767955780029,8,5552
5553,that,358.16666666666663,0.7527475953102112,4,5553
5554,the,318.5357142857143,0.8798593282699585,3,5554
5555,drawing,320.0481927710844,4.310694694519043,7,5555
5556,Abby,324.2857142857143,5.862329006195068,4,5556
5557,had,342.14457831325296,2.490302324295044,3,5557
5558,made,337.7469879518072,2.044468402862549,4,5558
5559,was,323.72289156626505,2.935343742370605,3,5559
5560,very,339.6829268292683,2.4528679847717285,4,5560
5561,creative,388.1325301204819,4.622410774230957,8,5561
5562,and,316.2530120481928,1.4893784523010254,3,5562
5563,beamed,315.3253012048193,6.180140495300293,6,5563
5564,at,379.3493975903615,2.288898706436157,2,5564
5565,"Abby,",366.14814814814815,6.400866508483887,5,5565
5566,giving,402.0240963855422,4.027324199676514,6,5566
5567,her,325.95180722891564,1.762769103050232,3,5567
5568,the,316.4390243902439,2.0519795417785645,3,5568
5569,seal,327.6265060240964,4.01566743850708,4,5569
5570,of,336.9397590361445,0.3454160094261169,2,5570
5571,approval.,373.0243902439024,4.221278190612793,9,5571
5572,Back,393.90123456790127,3.6002414226531982,4,5572
5573,at,337.0722891566265,1.6191197633743286,2,5573
5574,"home,",315.3734939759036,1.9107067584991453,5,5574
5575,"Mom,",359.41666666666663,5.830123424530029,4,5575
5576,convinced,337.30120481927713,4.357746601104736,9,5576
5577,by,352.9759036144578,2.8451952934265137,2,5577
5578,Abby,340.8795180722892,6.143948554992676,4,5578
5579,to,350.9397590361445,1.923084735870361,2,5579
5580,clean,335.5421686746988,3.577627182006836,5,5580
5581,out,306.2530120481928,1.6239511966705322,3,5581
5582,the,322.89156626506025,1.2312629222869873,3,5582
5583,"tank,",311.5542168674699,5.080357074737549,5,5583
5584,was,342.4878048780488,2.357372760772705,3,5584
5585,cleaning,388.0853658536586,4.417154312133789,8,5585
5586,with,332.86746987951807,2.45074462890625,4,5586
5587,a,313.9879518072289,0.898048996925354,1,5587
5588,special,319.6144578313253,2.5532734394073486,7,5588
5589,"vacuum,",339.7710843373494,5.014895439147949,7,5589
5590,or,342.95,2.549690008163452,2,5590
5591,'hoover'.,388.3536585365854,5.216607093811035,9,5591
5592,'Where's,464.1951219512195,6.489514350891113,8,5592
5593,Mr.,420.0853658536585,3.677481889724731,3,5593
5594,Sticky?',398.1975308641975,5.765741348266602,8,5594
5595,Abby,399.843373493976,6.639578819274902,4,5595
5596,asked,361.2289156626506,3.554177761077881,5,5596
5597,first,355.48192771084337,3.877963066101074,5,5597
5598,thing,335.3253012048193,2.030934333801269,5,5598
5599,when,345.3614457831325,2.935049057006836,4,5599
5600,she,334.06024096385545,1.3679287433624268,3,5600
5601,came,306.5421686746988,2.0946149826049805,4,5601
5602,home,316.65060240963857,1.8579283952713013,4,5602
5603,from,315.4096385542169,1.826753616333008,4,5603
5604,school.,323.33734939759034,3.036839246749878,7,5604
5605,'On,366.6024096385543,2.2135088443756104,3,5605
5606,the,332.4698795180723,0.4352611899375915,3,5606
5607,"side,'",327.1686746987952,2.9973576068878174,6,5607
5608,Mom,363.7439024390244,5.939359188079834,3,5608
5609,replied.,358.2048192771084,4.402629852294922,8,5609
5610,And,343.49397590361446,1.6630104780197144,3,5610
5611,then,346.2530120481928,1.9894301891326904,4,5611
5612,she,313.30379746835445,1.8404582738876345,3,5612
5613,"added,",308.8888888888889,2.7035787105560303,6,5613
5614,'Don't,343.8536585365853,4.339341640472412,6,5614
5615,worry.,328.86746987951807,1.5256277322769165,6,5615
5616,I,339.3614457831326,1.6186658143997192,1,5616
5617,went,331.3734939759036,2.0707783699035645,4,5617
5618,extra,305.6867469879518,4.893242835998535,5,5618
5619,slowly,318.6951219512195,3.9263858795166016,6,5619
5620,since,328.2926829268293,3.691912889480591,5,5620
5621,it's,329.8658536585366,2.219564199447632,4,5621
5622,better,350.578313253012,3.759256601333618,6,5622
5623,to,327.12048192771084,1.3197795152664185,2,5623
5624,be,314.0481927710844,1.182197093963623,2,5624
5625,safe,319.18072289156623,3.2352449893951416,4,5625
5626,than,312.5421686746988,3.135059118270874,4,5626
5627,sorry.',323.7590361445783,4.848221778869629,7,5627
5628,Abby,377.62195121951225,6.639578819274902,4,5628
5629,looked,324.6144578313253,3.5162553787231445,6,5629
5630,on,312.2771084337349,1.9468700885772705,2,5630
5631,all,294.132530120482,2.504115343093872,3,5631
5632,sides,324.4268292682927,2.594934463500977,5,5632
5633,of,311.132530120482,0.5264279842376709,2,5633
5634,the,294.2771084337349,0.5706213116645813,3,5634
5635,"tank,",308.65060240963857,5.080357074737549,5,5635
5636,but,314.4457831325301,2.935401678085327,3,5636
5637,there,307.9638554216868,1.5755997896194458,5,5637
5638,was,298.9638554216868,0.6778467893600464,3,5638
5639,no,304.3855421686747,1.7335057258605957,2,5639
5640,sign,306.6265060240964,2.7684240341186523,4,5640
5641,of,312.5542168674699,0.7960776686668396,2,5641
5642,the,300.06024096385545,0.5706213116645813,3,5642
5643,water,301.132530120482,2.839059829711914,5,5643
5644,snail,333.7037037037037,5.963286876678467,5,5644
5645,that,335.4146341463414,2.3357510566711426,4,5645
5646,she,318.890243902439,1.860173940658569,3,5646
5647,had,317.6219512195122,0.9814948439598083,3,5647
5648,discovered,322.1463414634146,3.042910575866699,10,5648
5649,a,321.43902439024384,1.621135711669922,1,5649
5650,couple,326.5,2.452335834503174,6,5650
5651,of,306.51807228915663,0.1885832548141479,2,5651
5652,days,301.9879518072289,3.5720107555389404,4,5652
5653,ago.,322.15662650602405,2.6484172344207764,4,5653
5654,She,338.0963855421686,1.7970962524414062,3,5654
5655,was,293.26506024096386,0.8554542064666748,3,5655
5656,very,295.03614457831327,2.4528679847717285,4,5656
5657,sad.,303.12048192771084,2.941466808319092,4,5657
5658,Her,323.0120481927711,2.5536577701568604,3,5658
5659,mom,312.6024096385542,5.683041095733643,3,5659
5660,said,295.09638554216866,3.1720573902130127,4,5660
5661,to,288.6024096385542,1.3851351737976074,2,5661
5662,wait,302.3132530120482,3.0773918628692627,4,5662
5663,a,307.9638554216868,1.2992148399353027,1,5663
5664,few,310.0,1.7921695709228516,3,5664
5665,hours,309.7469879518072,1.7138431072235107,5,5665
5666,until,309.3855421686747,3.638730525970459,5,5666
5667,the,295.2289156626506,0.6432381868362427,3,5667
5668,water,292.9638554216868,2.839059829711914,5,5668
5669,clears,330.2771084337349,5.963286876678467,6,5669
5670,to,321.1566265060241,2.0443477630615234,2,5670
5671,take,318.65060240963857,2.098497152328491,4,5671
5672,another,308.2048192771084,2.365424633026123,7,5672
5673,careful,336.8795180722892,4.444750785827637,7,5673
5674,look.,310.6707317073171,2.387590885162353,5,5674
5675,That,343.289156626506,2.1951191425323486,4,5675
5676,"evening,",330.3614457831325,3.036088228225708,8,5676
5677,Abby,324.132530120482,6.054324626922607,4,5677
5678,went,307.9512195121951,3.366889238357544,4,5678
5679,up,301.5421686746988,1.432694911956787,2,5679
5680,to,282.73493975903614,0.9451245665550232,2,5680
5681,her,295.1566265060241,2.175518035888672,3,5681
5682,bedroom,289.6341463414634,3.271552801132202,7,5682
5683,to,296.30120481927713,1.6406344175338743,2,5683
5684,check,322.0722891566265,3.190985679626465,5,5684
5685,the,295.41975308641975,0.7154130935668945,3,5685
5686,tank,310.95061728395063,5.080357074737549,4,5686
5687,again.,335.57317073170736,3.3211703300476074,6,5687
5688,The,321.7951807228916,0.9189621806144714,3,5688
5689,water,299.0853658536585,2.839059829711914,5,5689
5690,had,300.5243902439024,2.793163537979126,3,5690
5691,settled,304.5432098765432,3.144459009170532,7,5691
5692,and,295.2962962962963,2.0331318378448486,3,5692
5693,looked,299.3536585365854,2.928029537200928,6,5693
5694,"clear,",304.9512195121951,4.3114190101623535,6,5694
5695,but,311.0617283950617,3.3562979698181152,3,5695
5696,Abby,309.1829268292683,6.359055519104004,4,5696
5697,could,300.4878048780488,2.958160161972046,5,5697
5698,not,293.34939759036143,0.9350193738937378,3,5698
5699,see,290.34939759036143,2.366866111755371,3,5699
5700,Mr.,286.6951219512195,3.391946315765381,3,5700
5701,Sticky.,289.0,5.156301975250244,7,5701
5702,Abby,315.1219512195122,6.639578819274902,4,5702
5703,kneeled,341.8780487804878,5.3454909324646,7,5703
5704,down,316.67073170731703,0.911726415157318,4,5704
5705,to,321.7682926829268,0.9453610181808472,2,5705
5706,have,312.5975609756098,1.8800569772720337,4,5706
5707,another,306.9512195121951,3.831562042236328,7,5707
5708,look,292.4390243902439,3.295579671859741,4,5708
5709,in,290.96296296296293,1.710641622543335,2,5709
5710,the,281.82716049382714,0.5470973253250122,3,5710
5711,tank,277.425,5.080357074737549,4,5711
5712,that,280.8024691358025,2.3357510566711426,4,5712
5713,her,285.1975308641975,2.504075527191162,3,5713
5714,mom,303.8395061728395,5.683041095733643,3,5714
5715,had,293.4,2.69775938987732,3,5715
5716,cleared,326.5365853658537,3.7376108169555664,7,5716
5717,so,326.9024390243902,3.0997250080108643,2,5717
5718,"thoroughly,",358.219512195122,4.732744693756104,11,5718
5719,but,325.7682926829268,3.0098671913146973,3,5719
5720,Mr.,330.6219512195122,2.5314691066741943,3,5720
5721,Sticky,300.3780487804878,5.156301975250244,6,5721
5722,was,294.2439024390244,2.384247303009033,3,5722
5723,still,289.890243902439,1.9803062677383425,5,5723
5724,nowhere,308.2073170731707,4.695423603057861,7,5724
5725,to,334.219512195122,1.450661301612854,2,5725
5726,be,286.8048780487805,1.182197093963623,2,5726
5727,found.,289.6463414634146,2.0324110984802246,6,5727
5728,Abby,332.1585365853658,6.639578819274902,4,5728
5729,was,298.7926829268293,2.236109733581543,3,5729
5730,a,296.7926829268293,1.095407485961914,1,5730
5731,bundle,304.6463414634146,3.606513023376465,6,5731
5732,of,319.15662650602405,0.5431481599807739,2,5732
5733,nerves,297.51807228915663,4.301944255828857,6,5733
5734,as,310.890243902439,2.508763551712036,2,5734
5735,she,291.0609756097561,1.89865243434906,3,5735
5736,descended,301.3048780487805,5.449476718902588,9,5736
5737,the,356.0246913580247,1.4280985593795776,3,5737
5738,stairs.,308.4756097560976,3.3146047592163086,7,5738
5739,In,327.86585365853654,1.4966586828231812,2,5739
5740,the,323.81481481481484,0.5470973253250122,3,5740
5741,"study,",293.3658536585366,3.083065986633301,6,5741
5742,surrounded,333.8536585365854,5.09218692779541,10,5742
5743,by,385.890243902439,0.2216989547014236,2,5743
5744,books,323.4074074074074,4.411470413208008,5,5744
5745,and,315.0,1.0737833976745603,3,5745
5746,"papers,",305.280487804878,4.456404685974121,7,5746
5747,her,332.9512195121951,3.035191774368286,3,5747
5748,mom,324.4756097560976,5.683041095733643,3,5748
5749,was,323.0487804878049,2.4435667991638184,3,5749
5750,working,296.890243902439,2.8804993629455566,7,5750
5751,and,295.5975609756098,2.068761348724365,3,5751
5752,she,300.609756097561,2.327265739440918,3,5752
5753,looked,308.7037037037037,1.9977525472640991,6,5753
5754,impatient,306.8170731707317,5.29068660736084,9,5754
5755,when,312.1341463414634,2.911086320877075,4,5755
5756,she,362.85365853658527,1.3679287433624268,3,5756
5757,saw,311.5301204819277,2.030117988586426,3,5757
5758,Abby,296.0609756097561,6.131382942199707,4,5758
5759,in,311.5609756097561,1.8595637083053589,2,5759
5760,the,303.109756097561,0.5470973253250122,3,5760
5761,doorway,317.2560975609756,3.857380390167236,7,5761
5762,and,329.2926829268293,2.1261179447174072,3,5762
5763,even,315.4390243902439,2.3901302814483643,4,5763
5764,more,301.6296296296296,1.2553718090057373,4,5764
5765,worried,306.0975609756098,4.679446220397949,7,5765
5766,when,303.5487804878049,3.200150966644287,4,5766
5767,she,295.3703703703704,1.3679287433624268,3,5767
5768,heard,283.0609756097561,2.633091926574707,5,5768
5769,the,300.4024390243902,0.8429853916168213,3,5769
5770,bad,296.8170731707317,4.064614295959473,3,5770
5771,news.,316.2317073170732,4.1849775314331055,5,5771
5772,'He'll,388.5625,3.6785075664520255,6,5772
5773,turn,331.390243902439,4.149105548858643,4,5773
5774,"up,'",313.7560975609756,1.8094772100448608,4,5774
5775,Mom,328.17283950617286,6.072147369384766,3,5775
5776,"said,",313.9135802469136,3.1720573902130127,5,5776
5777,and,316.2098765432099,2.33379340171814,3,5777
5778,that,311.68292682926824,1.9386656284332275,4,5778
5779,was,303.4878048780488,1.7445528507232666,3,5779
5780,that.,304.9634146341463,1.98440682888031,5,5780
5781,"Then,",319.1951219512195,2.206169843673706,5,5781
5782,to,329.51851851851853,1.7762362957000732,2,5782
5783,add,316.4878048780488,3.040285348892212,3,5783
5784,fuel,324.8780487804878,4.865119934082031,4,5784
5785,to,296.8658536585366,0.999926209449768,2,5785
5786,the,289.9390243902439,0.8707906603813171,3,5786
5787,"flames,",290.109756097561,4.395707130432129,7,5787
5788,she,329.8414634146342,3.328565120697021,3,5788
5789,raised,311.7560975609756,3.2398910522460938,6,5789
5790,her,308.55555555555554,1.579524278640747,3,5790
5791,tone,309.4268292682927,3.4735324382781982,4,5791
5792,of,296.3536585365854,1.111805438995361,2,5792
5793,voice,296.8414634146341,3.929476737976074,5,5793
5794,and,296.9146341463415,1.7180416584014893,3,5794
5795,said,307.280487804878,2.588550090789795,4,5795
5796,"dismissively,",327.61728395061726,6.493124485015869,13,5796
5797,'For,379.37804878048775,2.146308422088623,4,5797
5798,the,328.28395061728395,0.7050951719284058,3,5798
5799,time,334.1463414634146,2.4340980052948,4,5799
5800,"being,",356.0243902439024,2.972895860671997,6,5800
5801,go,346.0987654320988,3.797703742980957,2,5801
5802,to,311.8780487804878,0.7669937014579773,2,5802
5803,"bed,",317.0365853658537,3.274935483932495,4,5803
5804,Abby.,334.0,6.144312858581543,5,5804
5805,I've,344.5365853658537,3.344216823577881,4,5805
5806,got,311.5121951219512,0.5839179754257202,3,5806
5807,masses,318.0843373493976,5.063689708709717,6,5807
5808,of,313.1927710843373,0.880282998085022,2,5808
5809,work,320.30120481927713,3.1110079288482666,4,5809
5810,to,293.1084337349397,1.7753069400787354,2,5810
5811,catch,309.9397590361445,3.144472122192383,5,5811
5812,up,316.2168674698795,0.7523248791694641,2,5812
5813,on.',301.9390243902439,1.6556059122085571,4,5813
5814,Abby,338.0121951219512,6.639578819274902,4,5814
5815,had,326.7857142857143,2.490302324295044,3,5815
5816,a,314.6385542168675,1.3090475797653198,1,5816
5817,quick,301.4457831325301,3.110115766525269,5,5817
5818,temper,292.8192771084337,4.885600090026856,6,5818
5819,and,295.5609756097561,1.4633264541625977,3,5819
5820,she,315.8072289156627,2.327265739440918,3,5820
5821,was,307.49397590361446,0.8554542064666748,3,5821
5822,angry,293.1084337349397,3.761936664581299,5,5822
5823,as,308.5903614457831,2.504946708679199,2,5823
5824,hell.,336.1084337349397,3.294294834136963,5,5824
5825,'You've,409.8395061728395,6.639578819274902,7,5825
5826,hoovered,435.0843373493976,5.631010055541992,8,5826
5827,him,421.9759036144578,2.767566204071045,3,5827
5828,"up,",407.0963855421687,2.0716145038604736,3,5828
5829,haven't,375.9879518072289,5.380610466003418,7,5829
5830,you?',365.0487804878049,3.255638360977173,5,5830
5831,she,355.0481927710844,1.7970962524414062,3,5831
5832,said,321.28915662650604,1.2544184923171997,4,5832
5833,accusingly.,344.0,6.207605361938477,11,5833
5834,Abby's,391.7710843373494,6.639578819274902,6,5834
5835,mom,374.13414634146346,5.228108406066895,3,5835
5836,denied,326.2409638554217,4.387147426605225,6,5836
5837,Abby's,338.4698795180723,5.911145687103272,6,5837
5838,version,366.77777777777777,4.006417751312256,7,5838
5839,of,328.8536585365854,0.3653411269187927,2,5839
5840,the,293.0975609756098,0.5706213116645813,3,5840
5841,story,287.6707317073171,3.1322226524353027,5,5841
5842,was,316.3975903614458,2.115463733673096,3,5842
5843,true,319.3855421686747,2.952448606491089,4,5843
5844,and,349.4166666666667,1.8442976474761963,3,5844
5845,said,305.09638554216866,2.588550090789795,4,5845
5846,that,306.49397590361446,1.266290307044983,4,5846
5847,she,301.56626506024094,1.860173940658569,3,5847
5848,was,295.5903614457831,0.8554542064666748,3,5848
5849,"careful,",332.6867469879518,3.753765344619751,8,5849
5850,but,317.66265060240966,2.316495895385742,3,5850
5851,because,317.8333333333333,2.29354214668274,7,5851
5852,Mr.,313.6547619047619,2.7342352867126465,3,5852
5853,Sticky,320.7469879518072,5.156301975250244,6,5853
5854,was,299.2168674698795,2.384247303009033,3,5854
5855,so,301.0481927710844,2.1240580081939697,2,5855
5856,small,304.9879518072289,2.863799571990967,5,5856
5857,he,306.4096385542169,2.98614501953125,2,5857
5858,was,298.3253012048193,0.9406300783157348,3,5858
5859,hard,311.6626506024096,3.873759508132935,4,5859
5860,to,292.1951219512195,0.7000888586044312,2,5860
5861,see.,295.3658536585366,2.002071619033813,4,5861
5862,'What's,342.3132530120482,3.589727640151977,7,5862
5863,wrong,339.8536585365854,1.0639773607254028,5,5863
5864,with,318.6385542168675,0.9374550580978394,4,5864
5865,being,310.4578313253012,3.609814167022705,5,5865
5866,small?',329.9759036144578,3.890187740325928,7,5866
5867,'Nothing,374.4024390243902,3.0949859619140625,8,5867
5868,at,330.4268292682927,1.827764868736267,2,5868
5869,"all,",301.03614457831327,1.4656997919082642,4,5869
5870,but,303.6265060240964,1.9492546319961548,3,5870
5871,it,301.65060240963857,1.261322021484375,2,5871
5872,makes,302.3095238095238,2.647104024887085,5,5872
5873,things,316.2261904761905,2.8069217205047607,6,5873
5874,hard,298.23809523809524,4.228605270385742,4,5874
5875,to,292.92857142857144,0.7000888586044312,2,5875
5876,find.',339.3690476190476,2.283087015151977,6,5876
5877,'Or,345.0121951219512,2.627558708190918,3,5877
5878,"notice,'",348.43373493975906,4.520518779754639,8,5878
5879,Abby,356.3734939759036,6.030479431152344,4,5879
5880,"said,",386.9879518072289,2.9646003246307373,5,5880
5881,suddenly,383.2409638554216,4.575506210327148,8,5881
5882,feeling,337.83132530120486,4.016268253326416,7,5882
5883,like,324.9878048780488,2.760146379470825,4,5883
5884,the,323.0722891566265,0.9978557229042052,3,5884
5885,"small,",314.3614457831325,3.005578994750977,6,5885
5886,overlooked,340.8536585365854,5.175798416137695,10,5886
5887,Mr.,339.6867469879518,3.5376830101013184,3,5887
5888,Sticky,327.4457831325301,5.156301975250244,6,5888
5889,herself,322.28915662650604,3.916890382766724,7,5889
5890,and,319.2098765432099,1.218679666519165,3,5890
5891,storming,331.6190476190476,6.030075550079346,8,5891
5892,from,327.6746987951807,2.473649024963379,4,5892
5893,the,336.4698795180723,0.4879629015922546,3,5893
5894,room.,296.9879518072289,2.9110357761383057,5,5894
5895,The,337.51807228915663,0.9189621806144714,3,5895
5896,door,355.3132530120482,2.607626438140869,4,5896
5897,to,341.28915662650604,1.3378522396087646,2,5897
5898,the,312.3658536585366,0.8707906603813171,3,5898
5899,bedroom,305.9024390243902,3.442464828491211,7,5899
5900,opened,328.7073170731707,4.170990467071533,6,5900
5901,a,323.6385542168674,1.4358948469161987,1,5901
5902,few,314.2289156626506,1.7921695709228516,3,5902
5903,minutes,300.3780487804878,1.2657098770141602,7,5903
5904,later,293.132530120482,1.074674367904663,5,5904
5905,and,304.2168674698795,1.890097975730896,3,5905
5906,Mom's,329.5903614457831,5.027946472167969,5,5906
5907,face,346.51807228915663,3.627725839614868,4,5907
5908,appeared.,327.7317073170732,3.1507108211517334,9,5908
5909,She,356.2926829268293,1.7970962524414062,3,5909
5910,was,338.280487804878,0.8554542064666748,3,5910
5911,there,305.6585365853658,2.42446231842041,5,5911
5912,to,306.28915662650604,2.3536815643310547,2,5912
5913,try,305.9879518072289,2.913337230682373,3,5913
5914,to,281.3048780487805,0.2275416254997253,2,5914
5915,make,289.56626506024094,1.8688782453536987,4,5915
5916,up,281.2771084337349,1.6480576992034912,2,5916
5917,for,296.578313253012,1.6425179243087769,3,5917
5918,having,288.4390243902439,3.070708990097046,6,5918
5919,been,283.73493975903614,1.153233528137207,4,5919
5920,insensitive,340.132530120482,5.621082305908203,11,5920
5921,earlier.,404.0240963855422,4.01316499710083,8,5921
5922,She,383.5180722891567,1.7970962524414062,3,5922
5923,had,302.855421686747,0.9814948439598083,3,5923
5924,put,297.7469879518072,2.600306510925293,3,5924
5925,her,296.9879518072289,1.8809360265731807,3,5925
5926,work,287.65060240963857,3.1304030418396,4,5926
5927,on,295.51807228915663,1.233137607574463,2,5927
5928,the,305.1084337349397,0.4352611899375915,3,5928
5929,back,290.421686746988,2.826078414916992,4,5929
5930,burner,293.1807228915663,6.158185005187988,6,5930
5931,and,324.8780487804878,1.8096036911010744,3,5931
5932,occupied,311.710843373494,4.599401950836182,8,5932
5933,herself,301.65060240963857,4.147002220153809,7,5933
5934,with,299.7590361445783,1.8243322372436523,4,5934
5935,Sticky.,308.30120481927713,5.382391452789307,7,5935
5936,"Abby,",464.0120481927711,6.639578819274902,5,5936
5937,who,439.4024390243902,2.825427293777466,3,5937
5938,was,369.27710843373495,1.2724710702896118,3,5938
5939,breathing,313.73493975903614,5.06964921951294,9,5939
5940,fire,313.65060240963857,3.9003994464874254,4,5940
5941,all,334.7951807228916,2.737081289291382,3,5941
5942,on,343.578313253012,2.429767370223999,2,5942
5943,account,344.0843373493976,2.60600209236145,7,5943
5944,of,325.6265060240964,0.425277441740036,2,5944
5945,the,299.9879518072289,0.5706213116645813,3,5945
5946,little,297.7831325301205,2.912571668624878,6,5946
5947,"snail,",325.6867469879518,5.76474142074585,6,5947
